"PointID","x","y","z"
3371, 3.741273575591880e+01, 1.489253306892516e+00, 9.361557571907069e-01
3372, 1.801791288919127e+01, 2.782589663356998e+00, 3.423812279167243e+00
3373, 1.826745418944023e+01, 2.777423934859575e+00, 3.419475869142493e+00
3374, 1.850728686970487e+01, 2.774575315461647e+00, 3.415207382216558e+00
3375, 2.058313992033929e+01, 2.734352761023440e+00, 3.374820266988528e+00
3376, 2.277239743445690e+01, 2.673798156750600e+00, 3.322960334328635e+00
3377, 2.431827846315929e+01, 2.625161925159608e+00, 3.276772910085768e+00
3378, 2.430650461311793e+01, 2.395708587326378e+00, 3.257602796602702e+00
3379, 2.689715165910060e+01, 2.512319468103228e+00, 3.165058535921373e+00
3380, 2.817622070097148e+01, 2.437257445289493e+00, 3.080731837096028e+00
3381, 2.815653709942763e+01, 2.181946958172805e+00, 3.036788702948666e+00
3382, 2.946862521300942e+01, 2.356836348868606e+00, 2.974080074473373e+00
3383, 2.973907518128419e+01, 2.356420527068357e+00, 2.953502070731341e+00
3384, 3.000957132915722e+01, 2.356073347954778e+00, 2.932969517121076e+00
3385, 3.029000544653116e+01, 2.394827453195537e+00, 2.920307014627062e+00
3386, 3.055589859512343e+01, 2.455498237994916e+00, 2.913913276159088e+00
3387, 3.079041975083804e+01, 2.546422470591526e+00, 2.915332344790082e+00
3388, 3.196274041372025e+01, 3.204820873754782e+00, 2.730351912531793e+00
3389, 3.199494067086619e+01, 3.218565614126626e+00, 2.714410077296611e+00
3390, 3.202390472308298e+01, 3.231856300869215e+00, 2.698686220500827e+00
3391, 3.204861337812728e+01, 3.242995438489687e+00, 2.684922677769785e+00
3392, 3.206978604232593e+01, 3.252432131577059e+00, 2.672866778403988e+00
3393, 3.625726700909691e+01, 2.683588390654855e+00, 1.966260137094768e+00
3394, 3.625083588455103e+01, 2.683411534344980e+00, 1.968557039530417e+00
3395, 3.625190122407778e+01, 2.678297511707108e+00, 1.972096757246691e+00
3396, 3.624433581131353e+01, 2.678460245998566e+00, 1.974491303069713e+00
3397, 3.621698722467642e+01, 2.690700053579267e+00, 1.974251701517209e+00
3398, 3.813748646864919e+01, 1.825812657670706e+00, 9.660086564070843e-01
3399, 3.821693255854174e+01, 1.853088915670890e+00, 9.737777727562730e-01
3400, 3.861762188921551e+01, 1.989661660032704e+00, 1.056332610491514e+00
3401, 3.889168059901625e+01, 2.208274698120018e+00, 1.312506281199522e+00
3402, 3.843307972285923e+01, 1.726776651390522e+00, 7.939130207329010e-01
3403, 3.826702925296357e+01, 1.619575832979896e+00, 7.458774575334016e-01
3404, 3.705897350104065e+01, 1.692850741702349e+00, 1.190527583853462e+00
3405, 3.695757506627709e+01, 1.720556740105522e+00, 1.243944055040330e+00
3406, 3.675971687380927e+01, 1.586771042647525e+00, 1.228534152880849e+00
3407, 3.681103718314244e+01, 1.664723830889331e+00, 1.258685842468850e+00
3408, 6.425688511390026e+00, 1.751457593823543e+00, 2.844108146529294e+00
3409, 6.473461031584733e+00, 1.511807508953233e+00, 2.799889995753703e+00
3410, 7.513840597034292e+00, 1.494514761484314e+00, 2.905691401527847e+00
3411, 7.760776646097546e+00, 1.509345406923587e+00, 2.931300821393518e+00
3412, 8.160588640720363e+00, 1.842606093457690e+00, 3.027856316821193e+00
3413, 7.942896350400448e+00, 1.776523989787998e+00, 2.998419905790771e+00
3414, 3.226251905021012e+01, 2.851191717473135e+00, 2.827149816316936e+00
3415, 3.219739460461057e+01, 2.783586678545456e+00, 2.836836795482077e+00
3416, 3.216976644606915e+01, 2.855557328349479e+00, 2.836757398921407e+00
3417, 3.241798821981282e+01, 2.746925891947795e+00, 2.813240995058281e+00
3418, 3.236986572845324e+01, 2.818157165488281e+00, 2.817665862036357e+00
3419, 3.297519108480843e+01, 2.423336163187498e+00, 2.690795590170073e+00
3420, 3.284028881138067e+01, 2.463517520878615e+00, 2.719713231016804e+00
3421, 1.374191777709039e+01, 2.034932033550003e+00, 3.369706884330920e+00
3422, 1.376367559080266e+01, 1.802847128788402e+00, 3.337060049148110e+00
3423, 1.350313623806103e+01, 1.802619042796834e+00, 3.330336360827928e+00
3424, 1.348384632423127e+01, 2.032644190683924e+00, 3.363344046936136e+00
3425, 3.307029768920084e+01, 2.260135469270229e+00, 2.621738103242932e+00
3426, 3.293011232494651e+01, 2.297108875157472e+00, 2.655218903062224e+00
3427, 3.310692182460306e+01, 2.396604316761608e+00, 2.664321304136834e+00
3428, 3.335432547892367e+01, 2.367972694146405e+00, 2.617407663135229e+00
3429, 3.346192476059505e+01, 2.367426347718518e+00, 2.599539573019237e+00
3430, 3.633227111956168e+01, 2.467627522156294e+00, 1.984161910788532e+00
3431, 3.630175467089735e+01, 2.471558057725370e+00, 1.992191584824704e+00
3432, 3.630395206916958e+01, 2.494849082350389e+00, 1.999245841089407e+00
3433, 3.632834607804207e+01, 2.498350954123849e+00, 1.994682514844119e+00
3434, 3.355503226724607e+01, 2.375757883344506e+00, 2.586405369260456e+00
3435, 3.365260752299859e+01, 2.360332451936308e+00, 2.563643753660723e+00
3436, 3.373595667067909e+01, 2.314600908096410e+00, 2.531365159573789e+00
3437, 3.640166954330472e+01, 2.463145378191944e+00, 1.967596938495023e+00
3438, 3.638545282160588e+01, 2.488053406404877e+00, 1.979238914775383e+00
3439, 3.409197403786363e+01, 2.234164675605411e+00, 2.425028446431086e+00
3440, 3.395483917867294e+01, 2.253805265901848e+00, 2.463155850699895e+00
3441, 3.637357391438344e+01, 2.515954157749396e+00, 1.987579092235617e+00
3442, 3.636700246295580e+01, 2.538963699908023e+00, 1.990816310485563e+00
3443, 3.635636860966020e+01, 2.563835065729533e+00, 1.992078296840077e+00
3444, 3.634519171134430e+01, 2.585612248046923e+00, 1.990913202491249e+00
3445, 3.631454438521234e+01, 2.636692582339437e+00, 1.979210600126882e+00
3446, 3.630775458181240e+01, 2.649240295921216e+00, 1.973937248579114e+00
3447, 3.201655240717319e+01, 3.190011732696200e+00, 2.731735268361896e+00
3448, 3.198632051533604e+01, 3.172444601031816e+00, 2.748889135800269e+00
3449, 3.206755041519994e+01, 3.182100345334002e+00, 2.728538198820899e+00
3450, 3.208627710628767e+01, 3.202642568441775e+00, 2.710123400464434e+00
3451, 3.212235836253420e+01, 3.189522451281869e+00, 2.713461452930144e+00
3452, 3.209708666138905e+01, 3.157380022071193e+00, 2.740436229020285e+00
3453, 3.630219744404025e+01, 2.658578880350206e+00, 1.969641718663171e+00
3454, 3.629733958029954e+01, 2.666016080131979e+00, 1.966058641783881e+00
3455, 3.629297126506213e+01, 2.672603344489056e+00, 1.962697641300515e+00
3456, 3.450552946410693e+01, 2.231654617044915e+00, 2.324459140601197e+00
3457, 3.436922434296131e+01, 2.222813273010241e+00, 2.354766886914899e+00
3458, 3.475021928593331e+01, 2.269118312813825e+00, 2.277051887351784e+00
3459, 3.485808867116527e+01, 2.292688766029863e+00, 2.258497982617445e+00
3460, 3.495800088280116e+01, 2.317457351372664e+00, 2.242355081071861e+00
3461, 3.659786994517584e+01, 1.882954424753047e+00, 1.476332139958173e+00
3462, 3.792336519558052e+01, 1.403574657074017e+00, 7.053377161716188e-01
3463, 3.819095554309332e+01, 1.691175875203246e+00, 8.280425765512455e-01
3464, 3.815968671139134e+01, 1.593730427937987e+00, 7.579984362269990e-01
3465, 3.810506203452395e+01, 1.642665479086035e+00, 8.131923147567236e-01
3466, 3.824345522772863e+01, 1.311390465878723e+00, 5.411113997423886e-01
3467, 3.826222395908925e+01, 1.426241576238993e+00, 6.051629725798038e-01
3468, 3.809046470511253e+01, 1.355836088436202e+00, 6.192027120965659e-01
3469, 3.810317450305004e+01, 1.512266074150910e+00, 7.159497563111128e-01
3470, 3.825450068792316e+01, 1.521680391354377e+00, 6.740353614481912e-01
3471, 3.795623330992523e+01, 1.664008240592640e+00, 8.755470388715426e-01
3472, 3.782931744185417e+01, 1.601454354079188e+00, 8.686395090307708e-01
3473, 3.774133154108996e+01, 1.449550303824250e+00, 7.965881618641658e-01
3474, 3.523311524196125e+01, 2.377521260659242e+00, 2.194764743298911e+00
3475, 3.513087863396015e+01, 2.359178265038412e+00, 2.213934597572019e+00
3476, 3.628915063984088e+01, 2.678139589668306e+00, 1.959779553109390e+00
3477, 3.628489325572254e+01, 2.676141123396279e+00, 1.962728728183266e+00
3478, 3.628769674501133e+01, 2.670695555837835e+00, 1.965854336409102e+00
3479, 3.627846393682530e+01, 2.679335099431739e+00, 1.962439233400194e+00
3480, 3.627624325941950e+01, 2.682909536507512e+00, 1.960406516918636e+00
3481, 3.627959613419179e+01, 2.684096011923834e+00, 1.958339574888243e+00
3482, 3.628218860274539e+01, 2.680688246559152e+00, 1.960142855095944e+00
3483, 3.628079777883070e+01, 2.687504408653902e+00, 1.955200071353879e+00
3484, 3.352556990811356e+01, 1.416929507621381e+00, 2.120243635373503e+00
3485, 3.378006037362448e+01, 1.413309867181377e+00, 2.061416511107433e+00
3486, 3.068943629024596e+01, 1.694631511998121e+00, 2.679206604836929e+00
3487, 3.073203803237913e+01, 1.880934352897102e+00, 2.740475248053329e+00
3488, 3.096223099560572e+01, 1.892061433616039e+00, 2.721840040179928e+00
3489, 3.094480943649053e+01, 1.684933424255726e+00, 2.647811603921265e+00
3490, 2.989038254263831e+01, 1.469348619128183e+00, 2.685930133041181e+00
3491, 3.014143038685005e+01, 1.464616073170709e+00, 2.656122265461397e+00
3492, 3.040810446221415e+01, 1.477502254681589e+00, 2.630287541516640e+00
3493, 2.024279063388541e+01, 1.537061868819141e+00, 3.288659288329500e+00
3494, 2.082336867117357e+01, 2.485248480110843e+00, 3.361176652690406e+00
3495, 1.947624697701358e+01, 1.510561160262928e+00, 3.303325023178292e+00
3496, 2.277191004642164e+01, 2.435887214465756e+00, 3.308793217753787e+00
3497, 1.822191126318684e+01, 1.770748884359470e+00, 3.353957669704957e+00
3498, 1.823796626656069e+01, 2.018069103357398e+00, 3.378443695795588e+00
3499, 1.845898511839543e+01, 1.995911210526713e+00, 3.373381553414185e+00
3500, 1.845427560339127e+01, 1.756948783396398e+00, 3.349485264495430e+00
3501, 1.850087610745103e+01, 2.514851578028371e+00, 3.408205872157821e+00
3502, 1.584696584856452e+01, 1.546425151402420e+00, 3.332795142140716e+00
3503, 1.610739784578771e+01, 1.546481782887621e+00, 3.334459019607155e+00
3504, 1.655946128648440e+01, 2.559335142597989e+00, 3.436024723948484e+00
3505, 3.620726558287193e+01, 2.685463032290587e+00, 1.981572649268346e+00
3506, 3.620095568967497e+01, 2.681522692640321e+00, 1.986617700197718e+00
3507, 3.619404350587598e+01, 2.662771784050547e+00, 2.001659010995621e+00
3508, 3.618523143515981e+01, 2.655638638175701e+00, 2.008730463621812e+00
3509, 3.614330092463820e+01, 2.642870403079191e+00, 2.028227501455476e+00
3510, 3.615509933520112e+01, 2.651378372759116e+00, 2.020410637594640e+00
3511, 3.613010774211548e+01, 2.632135635356618e+00, 2.036739269861861e+00
3512, 3.612849472591910e+01, 2.600843078621075e+00, 2.046477306308011e+00
3513, 3.609302517373003e+01, 2.600526438873250e+00, 2.056017013923867e+00
3514, 3.611367138099983e+01, 2.617953588516335e+00, 2.046293301803422e+00
3515, 3.606767490156982e+01, 2.580671151220618e+00, 2.064820873167140e+00
3516, 3.606100410700307e+01, 2.534162967539286e+00, 2.063181585204866e+00
3517, 3.599215253755273e+01, 2.513167599683391e+00, 2.073668287410550e+00
3518, 3.596371821703985e+01, 2.498176037184742e+00, 2.075088971004818e+00
3519, 3.593290109972313e+01, 2.477980766124546e+00, 2.073928652532105e+00
3520, 3.589799547824361e+01, 2.457809046773887e+00, 2.072364349724700e+00
3521, 3.585720166432925e+01, 2.435860319420863e+00, 2.070278038061899e+00
3522, 3.581033136754670e+01, 2.413454187263521e+00, 2.068741282702382e+00
3523, 3.577015371585598e+01, 2.338933756604427e+00, 2.034928189940365e+00
3524, 3.583276666459733e+01, 2.369712585025597e+00, 2.038210950914487e+00
3525, 3.585995846780712e+01, 2.330078147830685e+00, 2.007041535801631e+00
3526, 3.579479784543879e+01, 2.288536597929936e+00, 1.997603133989533e+00
3527, 3.575415365206389e+01, 2.391663990187768e+00, 2.069648310188475e+00
3528, 3.563264152968232e+01, 2.290775803497754e+00, 2.042634392361330e+00
3529, 3.570129488049553e+01, 2.313425072033255e+00, 2.037441629486121e+00
3530, 3.571675182600939e+01, 2.255828549090592e+00, 1.998762096568236e+00
3531, 3.564180235919128e+01, 2.227918671676181e+00, 2.003356386431754e+00
3532, 3.066807043393286e+01, 1.473319463847786e+00, 2.598165908710639e+00
3533, 3.087375686683856e+01, 2.368849793937673e+00, 2.872448450138248e+00
3534, 6.720990977875415e+00, 1.535543682351035e+00, 2.833658847909300e+00
3535, 6.672954935359806e+00, 1.790590430339379e+00, 2.880273700982816e+00
3536, 6.915908119234572e+00, 1.838860641926924e+00, 2.915400924961761e+00
3537, 7.167951010990455e+00, 1.897318500263996e+00, 2.951105762748388e+00
3538, 7.464600552174891e+00, 1.706753707606783e+00, 2.943825417771957e+00
3539, 7.703521295728920e+00, 1.736288326041194e+00, 2.970714050204101e+00
3540, 1.012309749078289e+01, 1.544413659752762e+00, 3.122542098161315e+00
3541, 1.011992326250018e+01, 1.800733015214613e+00, 3.166012550540298e+00
3542, 1.116298979602172e+01, 1.544734750038905e+00, 3.189326041790771e+00
3543, 1.219968215959281e+01, 1.790910465358685e+00, 3.283121892868611e+00
3544, 1.219222720350107e+01, 2.015818643226537e+00, 3.318247377404527e+00
3545, 1.245002570830658e+01, 2.019854131153321e+00, 3.329131145403497e+00
3546, 1.245885885090783e+01, 1.789366500064278e+00, 3.293582781644419e+00
3547, 1.242925190139523e+01, 2.228325580793023e+00, 3.358327261569356e+00
3548, 1.268530961712931e+01, 2.236487321029013e+00, 3.368352967829753e+00
3549, 1.270830075829448e+01, 2.023610209460393e+00, 3.339062869057771e+00
3550, 1.322538227532020e+01, 2.030005313762100e+00, 3.356137686591323e+00
3551, 1.319827492288103e+01, 2.250139807964338e+00, 3.385250382780862e+00
3552, 1.345402563837855e+01, 2.255666214066560e+00, 3.392185498696754e+00
3553, 1.371522722077132e+01, 2.264050733385762e+00, 3.398743330554876e+00
3554, 1.480596697218737e+01, 1.546325880057463e+00, 3.320347648993596e+00
3555, 1.610719546327315e+01, 1.804319372342076e+00, 3.367828558407906e+00
3556, 1.584667561356043e+01, 1.804182685394610e+00, 3.366786470947494e+00
3557, 1.628765102935328e+01, 2.583174438747622e+00, 3.439525007608454e+00
3558, 1.689091139186221e+01, 1.546284151143973e+00, 3.336077489175118e+00
3559, 1.715450909416041e+01, 1.545472975306298e+00, 3.335429741488122e+00
3560, 1.844292945807852e+01, 1.504069334488325e+00, 3.319925152149049e+00
3561, 1.825857957512736e+01, 2.258190553559683e+00, 3.397460940923398e+00
3562, 1.800662759501674e+01, 2.263425791474548e+00, 3.401368658753664e+00
3563, 1.801232568288443e+01, 2.522862959990992e+00, 3.416401937252645e+00
3564, 1.826307203440401e+01, 2.517666247607997e+00, 3.412242175729070e+00
3565, 2.003298694087572e+01, 2.241162327480444e+00, 3.364066688153626e+00
3566, 2.102705961139345e+01, 1.543304191735066e+00, 3.266948924885073e+00
3567, 2.129019274612508e+01, 1.543533668973220e+00, 3.258537362299076e+00
3568, 2.155211725730818e+01, 1.543255247785539e+00, 3.249665338156132e+00
3569, 2.233379020469222e+01, 1.541616526658893e+00, 3.220594925666238e+00
3570, 2.193732311237846e+01, 2.242414684657647e+00, 3.316873087777243e+00
3571, 2.363526975537955e+01, 1.537567383996338e+00, 3.164146761089060e+00
3572, 2.360275741907454e+01, 1.989571724181783e+00, 3.234584120074596e+00
3573, 2.385410779806170e+01, 1.983825169288569e+00, 3.224100672732528e+00
3574, 2.388585674174057e+01, 1.774642042395342e+00, 3.191797309935048e+00
3575, 2.362821971422076e+01, 1.776347789858462e+00, 3.203025867985482e+00
3576, 2.454324585362683e+01, 2.129899475092686e+00, 3.217214194751405e+00
3577, 2.427626143946555e+01, 2.202319648099772e+00, 3.236827161694341e+00
3578, 2.547070450484335e+01, 1.530875896741243e+00, 3.068017694185721e+00
3579, 2.601094057898512e+01, 1.779837655334347e+00, 3.088751098991576e+00
3580, 2.575339959438555e+01, 1.784555516109169e+00, 3.103896386168341e+00
3581, 2.580860362009263e+01, 2.043898611562897e+00, 3.148697910691286e+00
3582, 2.787396436040026e+01, 1.959227406695712e+00, 3.009192741031121e+00
3583, 2.761812007616461e+01, 1.971477699897748e+00, 3.029869186857927e+00
3584, 2.858920776127789e+01, 1.488304798564924e+00, 2.825306785182747e+00
3585, 2.890459951269598e+01, 1.907347438086716e+00, 2.915517204886735e+00
3586, 2.864563413944136e+01, 1.920499462675785e+00, 2.940470880162672e+00
3587, 2.936813363380190e+01, 1.470373288966236e+00, 2.742376887899972e+00
3588, 2.886745678142684e+01, 1.706769573913228e+00, 2.863860176485648e+00
3589, 2.913112546024945e+01, 1.691721914188683e+00, 2.835186021749678e+00
3590, 2.962879825408337e+01, 1.470055334204853e+00, 2.714674927152667e+00
3591, 2.939734959829982e+01, 1.685273832781489e+00, 2.807890384483137e+00
3592, 2.965702962771709e+01, 1.686294904659568e+00, 2.782789501545634e+00
3593, 2.991030496890137e+01, 1.687151262825446e+00, 2.757693233880634e+00
3594, 3.044635097250698e+01, 1.723470103530998e+00, 2.715006481392751e+00
3595, 3.020029946759129e+01, 1.896313565091561e+00, 2.795992221660752e+00
3596, 3.033363514775648e+01, 2.118767405361244e+00, 2.849447212419606e+00
3597, 3.051962277042997e+01, 1.937822536895992e+00, 2.779272307324103e+00
3598, 3.063277238957389e+01, 2.256689618110165e+00, 2.862389379030044e+00
3599, 3.077249616883016e+01, 2.069273107952945e+00, 2.797780279393752e+00
3600, 3.248867324884325e+01, 1.429311670244209e+00, 2.324051511547284e+00
3601, 3.274636918235321e+01, 1.424120703389894e+00, 2.276884619948186e+00
3602, 3.300644470474035e+01, 1.423069085605617e+00, 2.228576340536026e+00
3603, 3.326562868407571e+01, 1.416043521038970e+00, 2.174054301931171e+00
3604, 3.643503496621119e+01, 2.318929067869215e+00, 1.869100426358755e+00
3605, 3.642409766327893e+01, 2.346658837519285e+00, 1.893498405038792e+00
3606, 3.639415317079482e+01, 2.297389898990579e+00, 1.859665148766048e+00
3607, 3.770482284916317e+01, 1.545456050016905e+00, 8.710322746504956e-01
3608, 3.801164285339998e+01, 1.580730167406995e+00, 7.947596205660143e-01
3609, 3.641999299045442e+01, 2.429612117462609e+00, 1.948769193125558e+00
3610, 3.640689509896144e+01, 2.371789592887074e+00, 1.915585801155296e+00
3611, 3.638785936743143e+01, 2.392587063859951e+00, 1.933555362036560e+00
3612, 3.637544630159538e+01, 2.421630822662226e+00, 1.953594471682595e+00
3613, 3.637031337364984e+01, 2.449526826400340e+00, 1.968614305038992e+00
3614, 3.638131932595720e+01, 2.325528324080665e+00, 1.885467807841997e+00
3615, 3.636830446191721e+01, 2.352637805308591e+00, 1.909248636750318e+00
3616, 3.636047760588053e+01, 2.478456721951727e+00, 1.981894124116892e+00
3617, 3.635183898171294e+01, 2.506632251608366e+00, 1.991135830801078e+00
3618, 3.634557933474055e+01, 2.530793873700661e+00, 1.995745221932549e+00
3619, 3.633006658715658e+01, 2.575864013527714e+00, 1.997171742312477e+00
3620, 3.632113557910984e+01, 2.591387725881310e+00, 1.996048269676526e+00
3621, 3.631483511875332e+01, 2.606519723286665e+00, 1.992994289014943e+00
